"ISLAND_ID","DATE","WEEK","MONTH","YEAR","NDVI"
1,2007-12-07,1,12,2007,0.600541979213363
1,2007-12-14,2,12,2007,0.597052774001982
1,2007-12-21,3,12,2007,0.591870799911591
1,2008-01-01,0,1,2008,0.576819439733722
1,2008-01-07,1,1,2008,0.564237768118258
1,2008-01-14,2,1,2008,0.54687068893831
1,2008-01-21,3,1,2008,0.529607616096306
1,2008-02-01,0,2,2008,0.512361053587988
1,2008-02-07,1,2,2008,0.511875321383236
1,2008-02-14,2,2,2008,0.520430349145619
1,2008-02-21,3,2,2008,0.537650117549238
1,2008-03-01,0,3,2008,0.568391665289086
1,2008-03-07,1,3,2008,0.591373665199864
1,2008-03-14,2,3,2008,0.618041698383099
1,2008-03-21,3,3,2008,0.64261988607934
1,2008-04-01,0,4,2008,0.67461942964643
1,2008-04-07,1,4,2008,0.688717150075528
1,2008-04-14,2,4,2008,0.702961503343948
1,2008-04-21,3,4,2008,0.715593747743144
1,2008-05-01,0,5,2008,0.731311721831296
1,2008-05-07,1,5,2008,0.738950822858944
1,2008-05-14,2,5,2008,0.745361413236534
1,2008-05-21,3,5,2008,0.748507991627697
1,2008-06-01,0,6,2008,0.746813971012666
1,2008-06-07,1,6,2008,0.743066803086289
1,2008-06-14,2,6,2008,0.736908588554688
1,2008-06-21,3,6,2008,0.729344704368987
1,2008-07-01,0,7,2008,0.716680095970135
1,2008-07-07,1,7,2008,0.708196322615587
1,2008-07-14,2,7,2008,0.697646302888218
1,2008-07-21,3,7,2008,0.686656822876902
1,2008-08-01,0,8,2008,0.669076773233648
1,2008-08-07,1,8,2008,0.659345107375648
1,2008-08-14,2,8,2008,0.647570718428905
1,2008-08-21,3,8,2008,0.634973580174337
1,2008-09-01,0,9,2008,0.613213167081407
1,2008-09-07,1,9,2008,0.600725850495251
1,2008-09-14,2,9,2008,0.586319926634566
1,2008-09-21,3,9,2008,0.572755588379319
1,2008-10-01,0,10,2008,0.555976194790395
1,2008-10-07,1,10,2008,0.548026761252629
1,2008-10-14,2,10,2008,0.541551346758066
1,2008-10-21,3,10,2008,0.538724142324581
1,2008-11-01,0,11,2008,0.541226590369159
1,2008-11-07,1,11,2008,0.544653163989895
1,2008-11-14,2,11,2008,0.548716491307165
1,2008-11-21,3,11,2008,0.552141864774194
1,2008-12-01,0,12,2008,0.557763633559184
1,2008-12-07,1,12,2008,0.563660513795344
1,2008-12-14,2,12,2008,0.574477632547528
1,2008-12-21,3,12,2008,0.589405662945764
1,2009-01-01,0,1,2009,0.616825658937718
1,2009-01-07,1,1,2009,0.630847403408955
1,2009-01-14,2,1,2009,0.644062147705431
1,2009-01-21,3,1,2009,0.652693095773128
1,2009-02-01,0,2,2009,0.656798360737857
1,2009-02-07,1,2,2009,0.655482413072713
1,2009-02-14,2,2,2009,0.652930349508201
1,2009-02-21,3,2,2009,0.651533192160501
1,2009-03-01,0,3,2009,0.65387179203816
1,2009-03-07,1,3,2009,0.659287737129146
1,2009-03-14,2,3,2009,0.669473292405655
1,2009-03-21,3,3,2009,0.682702999330319
1,2009-04-01,0,4,2009,0.705336831545024
1,2009-04-07,1,4,2009,0.716643018682825
1,2009-04-14,2,4,2009,0.727876050137137
1,2009-04-21,3,4,2009,0.736858286642257
1,2009-05-01,0,5,2009,0.746270757046457
1,2009-05-07,1,5,2009,0.750135256176158
1,2009-05-14,2,5,2009,0.75267705544293
1,2009-05-21,3,5,2009,0.75251870531952
1,2009-06-01,0,6,2009,0.745509971862977
1,2009-06-07,1,6,2009,0.738140269419773
1,2009-06-14,2,6,2009,0.727109067998906
1,2009-06-21,3,6,2009,0.714776307294637
1,2009-07-01,0,7,2009,0.698140211504888
1,2009-07-07,1,7,2009,0.690112934992428
1,2009-07-14,2,7,2009,0.683070591967391
1,2009-07-21,3,7,2009,0.678038252878939
1,2009-08-01,0,8,2009,0.671527776548692
1,2009-08-07,1,8,2009,0.667414672043151
1,2009-08-14,2,8,2009,0.661492505750279
1,2009-08-21,3,8,2009,0.654306144111389
1,2009-09-01,0,9,2009,0.640713624993772
1,2009-09-07,1,9,2009,0.632042832650323
1,2009-09-14,2,9,2009,0.620539708660434
1,2009-09-21,3,9,2009,0.607461163989538
1,2009-10-01,0,10,2009,0.587145932176585
1,2009-10-07,1,10,2009,0.575440799182411
1,2009-10-14,2,10,2009,0.563968629458965
1,2009-10-21,3,10,2009,0.556195443484204
1,2009-11-01,0,11,2009,0.552832271976893
1,2009-11-07,1,11,2009,0.55524571511182
1,2009-11-14,2,11,2009,0.56100091880424
1,2009-11-21,3,11,2009,0.568800131162494
1,2009-12-01,0,12,2009,0.580288571617567
1,2009-12-07,1,12,2009,0.58538680000647
1,2009-12-14,2,12,2009,0.588321386120083
1,2009-12-21,3,12,2009,0.588294049185155
1,2010-01-01,0,1,2010,0.587488561452314
1,2010-01-07,1,1,2010,0.590220616345067
1,2010-01-14,2,1,2010,0.598505916478402
1,2010-01-21,3,1,2010,0.61224725061923
1,2010-02-01,0,2,2010,0.639513426294141
1,2010-02-07,1,2,2010,0.653637666621328
1,2010-02-14,2,2,2010,0.667117448249439
1,2010-02-21,3,2,2010,0.677013335026124
1,2010-03-01,0,3,2010,0.685092053199297
1,2010-03-07,1,3,2010,0.689975549024848
1,2010-03-14,2,3,2010,0.695216576285251
1,2010-03-21,3,3,2010,0.700280220257591
1,2010-04-01,0,4,2010,0.708274763570335
1,2010-04-07,1,4,2010,0.713171496704449
1,2010-04-14,2,4,2010,0.720049977470935
1,2010-04-21,3,4,2010,0.728468480192923
1,2010-05-01,0,5,2010,0.742064655115456
1,2010-05-07,1,5,2010,0.749719802794117
1,2010-05-14,2,5,2010,0.75674062701435
1,2010-05-21,3,5,2010,0.760888391717719
1,2010-06-01,0,6,2010,0.761492465381185
1,2010-06-07,1,6,2010,0.759345777456273
1,2010-06-14,2,6,2010,0.755226649148077
1,2010-06-21,3,6,2010,0.749721285095414
1,2010-07-01,0,7,2010,0.7398267807737
1,2010-07-07,1,7,2010,0.732876757897489
1,2010-07-14,2,7,2010,0.723958892261301
1,2010-07-21,3,7,2010,0.71436611556425
1,2010-08-01,0,8,2010,0.698604383651369
1,2010-08-07,1,8,2010,0.690071532428368
1,2010-08-14,2,8,2010,0.68055523770938
1,2010-08-21,3,8,2010,0.671739617418691
1,2010-09-01,0,9,2010,0.659351748993423
1,2010-09-07,1,9,2010,0.653168495811714
1,2010-09-14,2,9,2010,0.646262568177441
1,2010-09-21,3,9,2010,0.639546892763944
1,2010-10-01,0,10,2010,0.630022640562706
1,2010-10-07,1,10,2010,0.624220096604476
1,2010-10-14,2,10,2010,0.61739324483068
1,2010-10-21,3,10,2010,0.610860343909672
1,2010-11-01,0,11,2010,0.60298548307522
1,2010-11-07,1,11,2010,0.600847908589331
1,2010-11-14,2,11,2010,0.600579955221693
1,2010-11-21,3,11,2010,0.602199379789698
1,2010-12-01,0,12,2010,0.605533910683201
1,2010-12-07,1,12,2010,0.606804321454265
1,2010-12-14,2,12,2010,0.606786301300732
1,2010-12-21,3,12,2010,0.604951883871652
1,2011-01-01,0,1,2011,0.598643501151471
1,2011-01-07,1,1,2011,0.593514162806175
1,2011-01-14,2,1,2011,0.586040701049236
1,2011-01-21,3,1,2011,0.577446393298008
1,2011-02-01,0,2,2011,0.566009056087288
1,2011-02-07,1,2,2011,0.564487832844581
1,2011-02-14,2,2,2011,0.57018933339252
1,2011-02-21,3,2,2011,0.585084166311884
1,2011-03-01,0,3,2011,0.611440888818312
1,2011-03-07,1,3,2011,0.634562139472871
1,2011-03-14,2,3,2011,0.661067650867766
1,2011-03-21,3,3,2011,0.683757356658525
1,2011-04-01,0,4,2011,0.708403855174606
1,2011-04-07,1,4,2011,0.716803454899556
1,2011-04-14,2,4,2011,0.723651853942001
1,2011-04-21,3,4,2011,0.728649575800923
1,2011-05-01,0,5,2011,0.734214979560431
1,2011-05-07,1,5,2011,0.736990370428628
1,2011-05-14,2,5,2011,0.739735538018257
1,2011-05-21,3,5,2011,0.741949404687976
1,2011-06-01,0,6,2011,0.744327418996583
1,2011-06-07,1,6,2011,0.744889340003341
1,2011-06-14,2,6,2011,0.744499417744219
1,2011-06-21,3,6,2011,0.742497517132919
1,2011-07-01,0,7,2011,0.736105826881847
1,2011-07-07,1,7,2011,0.730258504022606
1,2011-07-14,2,7,2011,0.721856077645648
1,2011-07-21,3,7,2011,0.712122206639218
1,2011-08-01,0,8,2011,0.694471181228418
1,2011-08-07,1,8,2011,0.683491979287053
1,2011-08-14,2,8,2011,0.669392606968852
1,2011-08-21,3,8,2011,0.654222476194241
1,2011-09-01,0,9,2011,0.630584237076647
1,2011-09-07,1,9,2011,0.619654072924556
1,2011-09-14,2,9,2011,0.610521672624388
1,2011-09-21,3,9,2011,0.606474755302192
1,2011-10-01,0,10,2011,0.609367456807905
1,2011-10-07,1,10,2011,0.614158533978673
1,2011-10-14,2,10,2011,0.61964254791887
1,2011-10-21,3,10,2011,0.622072659345121
1,2011-11-01,0,11,2011,0.615515177346549
1,2011-11-07,1,11,2011,0.607102529933044
1,2011-11-14,2,11,2011,0.5956457529235
1,2011-11-21,3,11,2011,0.585730885014455
1,2011-12-01,0,12,2011,0.579373955478556
1,2011-12-07,1,12,2011,0.580504810826403
1,2011-12-14,2,12,2011,0.584893246639783
1,2011-12-21,3,12,2011,0.590309917864451
1,2012-01-01,0,1,2012,0.597284842392397
1,2012-01-07,1,1,2012,0.600070679719257
1,2012-01-14,2,1,2012,0.602745103417287
1,2012-01-21,3,1,2012,0.604505159166617
1,2012-02-01,0,2,2012,0.602733039922469
1,2012-02-07,1,2,2012,0.598403408211691
1,2012-02-14,2,2,2012,0.591107837719279
1,2012-02-21,3,2,2012,0.583833573464978
1,2012-03-01,0,3,2012,0.579522597860484
1,2012-03-07,1,3,2012,0.581894337846595
1,2012-03-14,2,3,2012,0.590267772554487
1,2012-03-21,3,3,2012,0.60337281886479
1,2012-04-01,0,4,2012,0.628957882049035
1,2012-04-07,1,4,2012,0.643953658216091
1,2012-04-14,2,4,2012,0.661994000389655
1,2012-04-21,3,4,2012,0.680591875869432
1,2012-05-01,0,5,2012,0.707058529713812
1,2012-05-07,1,5,2012,0.721548160355383
1,2012-05-14,2,5,2012,0.735579538262222
1,2012-05-21,3,5,2012,0.745426788877597
1,2012-06-01,0,6,2012,0.751861210822031
1,2012-06-07,1,6,2012,0.751480784371314
1,2012-06-14,2,6,2012,0.748771169726425
1,2012-06-21,3,6,2012,0.744641982443524
1,2012-07-01,0,7,2012,0.737474189002593
1,2012-07-07,1,7,2012,0.732564463100006
1,2012-07-14,2,7,2012,0.726068236017607
1,2012-07-21,3,7,2012,0.718536975841711
1,2012-08-01,0,8,2012,0.704356284048804
1,2012-08-07,1,8,2012,0.695437811111239
1,2012-08-14,2,8,2012,0.684145456056676
1,2012-08-21,3,8,2012,0.672213082620264
1,2012-09-01,0,9,2012,0.653357866532221
1,2012-09-07,1,9,2012,0.643706199213485
1,2012-09-14,2,9,2012,0.633616653619059
1,2012-09-21,3,9,2012,0.62526273317459
1,2012-10-01,0,10,2012,0.616937710083234
1,2012-10-07,1,10,2012,0.61388174803964
1,2012-10-14,2,10,2012,0.611532257452463
1,2012-10-21,3,10,2012,0.609593384774367
1,2012-11-01,0,11,2012,0.605725122011891
1,2012-11-07,1,11,2012,0.603280502440443
1,2012-11-14,2,11,2012,0.601124926863508
1,2012-11-21,3,11,2012,0.601089741106171
1,2012-12-01,0,12,2012,0.607274403050878
1,2012-12-07,1,12,2012,0.61513342037657
1,2012-12-14,2,12,2012,0.627696196287445
1,2012-12-21,3,12,2012,0.642289318076945
1,2013-01-01,0,1,2013,0.663478992008391
1,2013-01-07,1,1,2013,0.671320393339139
1,2013-01-14,2,1,2013,0.675588722465904
1,2013-01-21,3,1,2013,0.674645731542733
1,2013-02-01,0,2,2013,0.666714164843564
1,2013-02-07,1,2,2013,0.662358112331622
1,2013-02-14,2,2,2013,0.660164647208949
1,2013-02-21,3,2,2013,0.662675460370056
1,2013-03-01,0,3,2013,0.671660614051811
1,2013-03-07,1,3,2013,0.681867562134053
1,2013-03-14,2,3,2013,0.695951587902457
1,2013-03-21,3,3,2013,0.710557106924816
1,2013-04-01,0,4,2013,0.730786437001392
1,2013-04-07,1,4,2013,0.739369943515625
1,2013-04-14,2,4,2013,0.747050556566374
1,2013-04-21,3,4,2013,0.752546204880646
1,2013-05-01,0,5,2013,0.757376135395815
1,2013-05-07,1,5,2013,0.758747479912097
1,2013-05-14,2,5,2013,0.75879413210843
1,2013-05-21,3,5,2013,0.756935624408128
1,2013-06-01,0,6,2013,0.749760905916771
1,2013-06-07,1,6,2013,0.743712381778395
1,2013-06-14,2,6,2013,0.735060753250824
1,2013-06-21,3,6,2013,0.725122686531876
1,2013-07-01,0,7,2013,0.709645417976485
1,2013-07-07,1,7,2013,0.700112370219268
1,2013-07-14,2,7,2013,0.68916977254212
1,2013-07-21,3,7,2013,0.678768803941335
1,2013-08-01,0,8,2013,0.664067202225508
1,2013-08-07,1,8,2013,0.656842805333233
1,2013-08-14,2,8,2013,0.648749024237619
1,2013-08-21,3,8,2013,0.640548780759123
1,2013-09-01,0,9,2013,0.626803041187779
1,2013-09-07,1,9,2013,0.619100255058701
1,2013-09-14,2,9,2013,0.610664654301998
1,2013-09-21,3,9,2013,0.603758931438196
1,2013-10-01,0,10,2013,0.598406680147546
1,2013-10-07,1,10,2013,0.598376712420594
1,2013-10-14,2,10,2013,0.601318343719864
1,2013-10-21,3,10,2013,0.606679335886293
1,2013-11-01,0,11,2013,0.616515073427671
1,2013-11-07,1,11,2013,0.620869598485435
1,2013-11-14,2,11,2013,0.624342333893998
1,2013-11-21,3,11,2013,0.62667751841319
1,2013-12-01,0,12,2013,0.631053447066566
1,2013-12-07,1,12,2013,0.635819016239399
1,2013-12-14,2,12,2013,0.643803657145104
1,2013-12-21,3,12,2013,0.653480817041135
1,2014-01-01,0,1,2014,0.668001752479923
1,2014-01-07,1,1,2014,0.673705788775726
1,2014-01-14,2,1,2014,0.677531107145227
1,2014-01-21,3,1,2014,0.678496614607762
1,2014-02-01,0,2,2014,0.676924988672287
1,2014-02-07,1,2,2014,0.676448497138216
1,2014-02-14,2,2,2014,0.677832470596659
1,2014-02-21,3,2,2014,0.681928386481273
1,2014-03-01,0,3,2014,0.689498304541297
1,2014-03-07,1,3,2014,0.696358338147666
1,2014-03-14,2,3,2014,0.704730645757232
1,2014-03-21,3,3,2014,0.713026021036783
1,2014-04-01,0,4,2014,0.725885606010071
1,2014-04-07,1,4,2014,0.732780506239503
1,2014-04-14,2,4,2014,0.740211337440577
1,2014-04-21,3,4,2014,0.746152334683512
1,2014-05-01,0,5,2014,0.75054378742863
1,2014-05-07,1,5,2014,0.750546478193124
1,2014-05-14,2,5,2014,0.748258956692545
1,2014-05-21,3,5,2014,0.743975724636046
1,2014-06-01,0,6,2014,0.73462579390479
1,2014-06-07,1,6,2014,0.728907349941596
1,2014-06-14,2,6,2014,0.722298438596521
1,2014-06-21,3,6,2014,0.716125199103635
1,2014-07-01,0,7,2014,0.708127339037007
1,2014-07-07,1,7,2014,0.703480181157949
1,2014-07-14,2,7,2014,0.69781977089002
1,2014-07-21,3,7,2014,0.691734567951725
1,2014-08-01,0,8,2014,0.681591072364152
1,2014-08-07,1,8,2014,0.67599440749364
1,2014-08-14,2,8,2014,0.669382972592782
1,2014-08-21,3,8,2014,0.662329644673847
1,2014-09-01,0,9,2014,0.649185228085613
1,2014-09-07,1,9,2014,0.640695380456746
1,2014-09-14,2,9,2014,0.629949055291317
1,2014-09-21,3,9,2014,0.619040321698722
1,2014-10-01,0,10,2014,0.604812974700707
1,2014-10-07,1,10,2014,0.597587261467532
1,2014-10-14,2,10,2014,0.590497036406035
1,2014-10-21,3,10,2014,0.584783179168899
1,2014-11-01,0,11,2014,0.578814181873956
1,2014-11-07,1,11,2014,0.577314060124004
1,2014-11-14,2,11,2014,0.576810579331659
1,2014-11-21,3,11,2014,0.576365556321319
1,2014-12-01,0,12,2014,0.571455139555148
1,2014-12-07,1,12,2014,0.563898733226813
1,2014-12-14,2,12,2014,0.550162587448488
1,2014-12-21,3,12,2014,0.532749163797126
1,2015-01-01,0,1,2015,0.506328846628253
1,2015-01-07,1,1,2015,0.497109505293409
1,2015-01-14,2,1,2015,0.494166633652322
1,2015-01-21,3,1,2015,0.500507490248363
1,2015-02-01,0,2,2015,0.525517825100494
1,2015-02-07,1,2,2015,0.543240481858447
1,2015-02-14,2,2,2015,0.564586137163273
1,2015-02-21,3,2,2015,0.585622071776787
1,2015-03-01,0,3,2015,0.609688170551858
1,2015-03-07,1,3,2015,0.628222140094689
1,2015-03-14,2,3,2015,0.650074005160131
1,2015-03-21,3,3,2015,0.670880763073172
1,2015-04-01,0,4,2015,0.697620955994426
1,2015-04-07,1,4,2015,0.708103886311838
1,2015-04-14,2,4,2015,0.716871084811561
1,2015-04-21,3,4,2015,0.722707042448106
1,2015-05-01,0,5,2015,0.727608973833964
1,2015-05-07,1,5,2015,0.729185738227125
1,2015-05-14,2,5,2015,0.729990470297334
1,2015-05-21,3,5,2015,0.729792135588818
1,2015-06-01,0,6,2015,0.727670897367249
1,2015-06-07,1,6,2015,0.725688446822086
1,2015-06-14,2,6,2015,0.722721929360262
1,2015-06-21,3,6,2015,0.719082804001494
1,2015-07-01,0,7,2015,0.71260878401175
1,2015-07-07,1,7,2015,0.707845809379498
1,2015-07-14,2,7,2015,0.701276917575082
1,2015-07-21,3,7,2015,0.693533443159227
1,2015-08-01,0,8,2015,0.679215155437557
1,2015-08-07,1,8,2015,0.670583723972682
1,2015-08-14,2,8,2015,0.660050821890356
1,2015-08-21,3,8,2015,0.649140415811609
1,2015-09-01,0,9,2015,0.631138582714362
1,2015-09-07,1,9,2015,0.620756092930433
1,2015-09-14,2,9,2015,0.608170261066644
1,2015-09-21,3,9,2015,0.595414585819428
1,2015-10-01,0,10,2015,0.578411994696364
1,2015-10-07,1,10,2015,0.570045170387038
1,2015-10-14,2,10,2015,0.563126208043279
1,2015-10-21,3,10,2015,0.559938769605399
1,2015-11-01,0,11,2015,0.562295698996544
1,2015-11-07,1,11,2015,0.566305703451946
1,2015-11-14,2,11,2015,0.571986130792837
1,2015-11-21,3,11,2015,0.577698677734404
1,2015-12-01,0,12,2015,0.585134332810402
1,2015-12-07,1,12,2015,0.589155179588011
1,2015-12-14,2,12,2015,0.592832695695348
1,2015-12-21,3,12,2015,0.593747218645921
1,2016-01-01,0,1,2016,0.584257571970282
1,2016-01-07,1,1,2016,0.572218355087651
1,2016-01-14,2,1,2016,0.553723387957528
1,2016-01-21,3,1,2016,0.53449555511692
1,2016-02-01,0,2,2016,0.514981715658278
1,2016-02-07,1,2,2016,0.514053751280066
1,2016-02-14,2,2,2016,0.522272256551193
1,2016-02-21,3,2,2016,0.53862837853599
1,2016-03-01,0,3,2016,0.566939335541959
1,2016-03-07,1,3,2016,0.587850118651643
1,2016-03-14,2,3,2016,0.612737858553739
1,2016-03-21,3,3,2016,0.637643019241772
1,2016-04-01,0,4,2016,0.676724778800239
1,2016-04-07,1,4,2016,0.697527966506311
1,2016-04-14,2,4,2016,0.719984022977302
1,2016-04-21,3,4,2016,0.738750937960357
1,2016-05-01,0,5,2016,0.756336642795121
1,2016-05-07,1,5,2016,0.761241388433791
1,2016-05-14,2,5,2016,0.762289021431342
1,2016-05-21,3,5,2016,0.759584607533922
1,2016-06-01,0,6,2016,0.751390038178783
1,2016-06-07,1,6,2016,0.746483081002944
1,2016-06-14,2,6,2016,0.741357029990106
1,2016-06-21,3,6,2016,0.737206972725546
1,2016-07-01,0,7,2016,0.732515191966342
1,2016-07-07,1,7,2016,0.729764401538313
1,2016-07-14,2,7,2016,0.725998192789378
1,2016-07-21,3,7,2016,0.721283164056285
1,2016-08-01,0,8,2016,0.711719523527021
1,2016-08-07,1,8,2016,0.705424241342913
1,2016-08-14,2,8,2016,0.697155049679363
1,2016-08-21,3,8,2016,0.687938658706321
1,2016-09-01,0,9,2016,0.671861828199827
1,2016-09-07,1,9,2016,0.662506408170427
1,2016-09-14,2,9,2016,0.651235360255545
1,2016-09-21,3,9,2016,0.63962904172153
1,2016-10-01,0,10,2016,0.622632143909633
1,2016-10-07,1,10,2016,0.612575951019943
1,2016-10-14,2,10,2016,0.601705249130223
1,2016-10-21,3,10,2016,0.592554736194913
1,2016-11-01,0,11,2016,0.582735740463365
1,2016-11-07,1,11,2016,0.579593627700348
1,2016-11-14,2,11,2016,0.577491919120276
1,2016-11-21,3,11,2016,0.576910114301001
1,2016-12-01,0,12,2016,0.57906876335468
1,2016-12-07,1,12,2016,0.582277553244134
1,2016-12-14,2,12,2016,0.587688151318076
1,2016-12-21,3,12,2016,0.594385812182313
1,2017-01-01,0,1,2017,0.606258358502048
1,2017-01-07,1,1,2017,0.613252726586662
1,2017-01-14,2,1,2017,0.622117295326387
1,2017-01-21,3,1,2017,0.631958170017367
1,2017-02-01,0,2,2017,0.648731477720044
1,2017-02-07,1,2,2017,0.657463345246134
1,2017-02-14,2,2,2017,0.665981449042095
1,2017-02-21,3,2,2017,0.671892336186291
1,2017-03-01,0,3,2017,0.675491605346635
1,2017-03-07,1,3,2017,0.676813028442598
1,2017-03-14,2,3,2017,0.678260863540543
1,2017-03-21,3,3,2017,0.680931842943775
1,2017-04-01,0,4,2017,0.689197464621793
1,2017-04-07,1,4,2017,0.69561683248452
1,2017-04-14,2,4,2017,0.7040654634821
1,2017-04-21,3,4,2017,0.712695875511249
1,2017-05-01,0,5,2017,0.723695432855608
1,2017-05-07,1,5,2017,0.728839351779724
1,2017-05-14,2,5,2017,0.733021976260484
1,2017-05-21,3,5,2017,0.735081000826629
1,2017-06-01,0,6,2017,0.734383811161038
1,2017-06-07,1,6,2017,0.732579464080525
1,2017-06-14,2,6,2017,0.730011883870196
1,2017-06-21,3,6,2017,0.727619236781062
1,2017-07-01,0,7,2017,0.725057016140522
1,2017-07-07,1,7,2017,0.723733656742397
1,2017-07-14,2,7,2017,0.721808576767725
1,2017-07-21,3,7,2017,0.718952508047801
1,2017-08-01,0,8,2017,0.711905044468303
1,2017-08-07,1,8,2017,0.7066661923157
1,2017-08-14,2,8,2017,0.699296015504721
1,2017-08-21,3,8,2017,0.690527364113522
1,2017-09-01,0,9,2017,0.674032974457646
1,2017-09-07,1,9,2017,0.664025981229861
1,2017-09-14,2,9,2017,0.652153689235625
1,2017-09-21,3,9,2017,0.640815796814141
1,2017-10-01,0,10,2017,0.626526987154399
1,2017-10-07,1,10,2017,0.619009710258739
1,2017-10-14,2,10,2017,0.61080953826146
1,2017-10-21,3,10,2017,0.602815597835225
1,2017-11-01,0,11,2017,0.590593230316118
1,2017-11-07,1,11,2017,0.584535879328228
1,2017-11-14,2,11,2017,0.578507297523288
1,2017-11-21,3,11,2017,0.573858015413314
1,2017-12-01,0,12,2017,0.569687570105009
1,2017-12-07,1,12,2017,0.568508042725072
1,2017-12-14,2,12,2017,0.568373521708948
1,2017-12-21,3,12,2017,0.569772213823984
1,2018-01-01,0,1,2018,0.576321054920357
1,2018-01-07,1,1,2018,0.582880186788677
1,2018-01-14,2,1,2018,0.593390737052259
1,2018-01-21,3,1,2018,0.606208831208638
1,2018-02-01,0,2,2018,0.62698098951527
1,2018-02-07,1,2,2018,0.636652806746309
1,2018-02-14,2,2,2018,0.645699832241801
1,2018-02-21,3,2,2018,0.652749739531243
1,2018-03-01,0,3,2018,0.659534416705867
1,2018-03-07,1,3,2018,0.664468309178292
1,2018-03-14,2,3,2018,0.670639506854051
1,2018-03-21,3,3,2018,0.677765481652848
1,2018-04-01,0,4,2018,0.692111573811866
1,2018-04-07,1,4,2018,0.701798458230687
1,2018-04-14,2,4,2018,0.714195512215561
1,2018-04-21,3,4,2018,0.726459985270055
1,2018-05-01,0,5,2018,0.740396537251885
1,2018-05-07,1,5,2018,0.745338618616155
1,2018-05-14,2,5,2018,0.747411982984309
1,2018-05-21,3,5,2018,0.745842307103674
1,2018-06-01,0,6,2018,0.737607751778465
1,2018-06-07,1,6,2018,0.730860699250663
1,2018-06-14,2,6,2018,0.721523067716217
1,2018-06-21,3,6,2018,0.711237629996828
1,2018-07-01,0,7,2018,0.696844489185685
1,2018-07-07,1,7,2018,0.689622107453494
1,2018-07-14,2,7,2018,0.68347367301224
1,2018-07-21,3,7,2018,0.679969267163014
1,2018-08-01,0,8,2018,0.677901002386901
1,2018-08-07,1,8,2018,0.676734938574722
1,2018-08-14,2,8,2018,0.673652457179262
1,2018-08-21,3,8,2018,0.667844937505093
1,2018-09-01,0,9,2018,0.653797996350264
1,2018-09-07,1,9,2018,0.645181593356294
1,2018-09-14,2,9,2018,0.636301334266908
1,2018-09-21,3,9,2018,0.630309156357289
1,2018-10-01,0,10,2018,0.628160668701661
1,2018-10-07,1,10,2018,0.629755596436629
1,2018-10-14,2,10,2018,0.632372843401358
1,2018-10-21,3,10,2018,0.633448885292239
1,2018-11-01,0,11,2018,0.627676555349421
1,2018-11-07,1,11,2018,0.62035758778559
1,2018-11-14,2,11,2018,0.609655141142473
1,2018-11-21,3,11,2018,0.599105660404646
1,2018-12-01,0,12,2018,0.589338199614519
1,2018-12-07,1,12,2018,0.588109319134945
1,2018-12-14,2,12,2018,0.591150563651653
1,2018-12-21,3,12,2018,0.597969442827659
1,2019-01-01,0,1,2019,0.612500462614849
1,2019-01-07,1,1,2019,0.620466980009952
1,2019-01-14,2,1,2019,0.628221063830044
1,2019-01-21,3,1,2019,0.633230908587844
1,2019-02-01,0,2,2019,0.635201364288517
1,2019-02-07,1,2,2019,0.63484655283862
1,2019-02-14,2,2,2019,0.635851103577864
1,2019-02-21,3,2,2019,0.640650247851517
1,2019-03-01,0,3,2019,0.651856956955959
1,2019-03-07,1,3,2019,0.663286241545723
1,2019-03-14,2,3,2019,0.677538654444212
1,2019-03-21,3,3,2019,0.690210890319272
1,2019-04-01,0,4,2019,0.703218074024441
1,2019-04-07,1,4,2019,0.706791219237494
1,2019-04-14,2,4,2019,0.709080556735228
1,2019-04-21,3,4,2019,0.710774118164645
1,2019-05-01,0,5,2019,0.714096154889251
1,2019-05-07,1,5,2019,0.716694722938021
1,2019-05-14,2,5,2019,0.719590998164679
1,2019-05-21,3,5,2019,0.721445177116948
1,2019-06-01,0,6,2019,0.721243161516324
1,2019-06-07,1,6,2019,0.720047716920463
1,2019-06-14,2,6,2019,0.718766897863771
1,2019-06-21,3,6,2019,0.71843914795404
1,2019-07-01,0,7,2019,0.719731084303267
1,2019-07-07,1,7,2019,0.720595937601237
1,2019-07-14,2,7,2019,0.720374478827335
1,2019-07-21,3,7,2019,0.717803199167957
1,2019-08-01,0,8,2019,0.708170369596786
1,2019-08-07,1,8,2019,0.700473245416689
1,2019-08-14,2,8,2019,0.690129651130208
1,2019-08-21,3,8,2019,0.679094367976489
1,2019-09-01,0,9,2019,0.66198772372995
1,2019-09-07,1,9,2019,0.653417654854033
1,2019-09-14,2,9,2019,0.644522847089535
1,2019-09-21,3,9,2019,0.636988421154554
1,2019-10-01,0,10,2019,0.628255109233983
1,2019-10-07,1,10,2019,0.623578408571417
1,2019-10-14,2,10,2019,0.617874577651503
1,2019-10-21,3,10,2019,0.611265503844026
1,2019-11-01,0,11,2019,0.59858834756615
1,2019-11-07,1,11,2019,0.590975338778838
1,2019-11-14,2,11,2019,0.582354726628527
1,2019-11-21,3,11,2019,0.574909918661994
1,2019-12-01,0,12,2019,0.567961884592822
1,2019-12-07,1,12,2019,0.566663493663308
1,2019-12-14,2,12,2019,0.568541865373637
1,2019-12-21,3,12,2019,0.574463557441831
1,2020-01-01,0,1,2020,0.591312162282705
1,2020-01-07,1,1,2020,0.602994863885288
